title,price,contract_months,km_year,fuel_type,color,warranty,maintenance,tires,power,co2_emiss,doors,gear,status,chassis,height,length,width,trunk_vol,max_speed,seats,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
PEUGEOT 208,464,48,20.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,649,36,60.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,428,48,10.000,Eléctrico,GRIS,Incluido,Incluido,No incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,595,36,50.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,542,36,40.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,621,36,55.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,553,36,45.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,529,36,35.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,512,36,30.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,493,36,20.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,500,36,25.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,774,24,60.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,735,24,55.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,481,36,15.000,Eléctrico,GRIS,Incluido,Incluido,No incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,474,36,10.000,Eléctrico,GRIS,Incluido,Incluido,No incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,704,24,50.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,636,24,45.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,607,24,35.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,627,24,40.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,599,24,30.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,590,24,25.000,Eléctrico,GRIS,Incluido,Incluido,Incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,567,24,15.000,Eléctrico,GRIS,Incluido,Incluido,No incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,575,24,20.000,Eléctrico,GRIS,Incluido,Incluido,No incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
PEUGEOT 208,559,24,10.000,Eléctrico,GRIS,Incluido,Incluido,No incluido,136cv(100Kw),0 Co gr/km,5,"Directo, sin caja de cambios",Nuevo,Berlina,"143,0 cm","405,5 cm","174,5 cm",309 l,150 km/h,5,"0,0 l","0,0 l","0,0 l",1.455 kg,0 l,"8,0 s"
RENAULT Clio,279,60,40.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,313,48,50.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,260,60,30.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,297,48,45.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,270,60,35.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,346,36,55.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,287,48,40.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,365,36,60.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,325,36,50.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,253,60,25.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,276,48,35.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,267,48,30.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,304,36,45.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,294,36,40.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,388,24,55.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,416,24,60.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,245,60,20.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,282,36,35.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,258,48,25.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,268,36,30.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,261,36,25.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,247,48,20.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,326,24,45.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,368,24,50.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,305,24,35.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,320,24,40.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,235,48,15.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,234,60,10.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,253,36,20.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,246,36,15.000,Diesel,BLANCO,Incluido,Incluido,No incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,222,48,10.000,Diesel,BLANCO,Incluido,Incluido,No incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,291,24,25.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,300,24,30.000,Diesel,BLANCO,Incluido,Incluido,Incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,277,24,15.000,Diesel,BLANCO,Incluido,Incluido,No incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,282,24,20.000,Diesel,BLANCO,Incluido,Incluido,No incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,273,24,10.000,Diesel,BLANCO,Incluido,Incluido,No incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
RENAULT Clio,241,36,10.000,Diesel,BLANCO,Incluido,Incluido,No incluido,85cv(63Kw),94 Co gr/km,5,Manual,Nuevo,Berlina,"144,0 cm","405,0 cm","179,8 cm",315 l,178 km/h,5,"4,3 l","3,2 l","3,6 l",1.189 kg,39 l,"14,0 s"
SKODA Karoq,533,36,55.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,498,36,50.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,572,36,60.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,446,36,45.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,435,36,40.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,340,48,15.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,392,36,30.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,411,36,35.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,448,48,45.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,427,48,40.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,469,48,50.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,323,48,10.000,Gasolina,Consultar,Incluido,Incluido,No incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,407,48,35.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,390,60,30.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,373,48,25.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,375,60,25.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,392,48,30.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,332,60,10.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,415,60,40.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,339,60,15.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,406,60,35.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,359,60,20.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
SKODA Karoq,355,48,20.000,Gasolina,Consultar,Incluido,Incluido,Incluido,150cv(110Kw),120 Co gr/km,5,Automática secuencial,Nuevo,Todo Terreno,"153,8 cm","438,2 cm","184,1 cm",521 l,187 km/h,5,"6,2 l","4,7 l","5,5 l",1.265 kg,50 l,"8,0 s"
TOYOTA C-HR,478,48,50.000,Híbrido,BLANCO,Incluido,Incluido,Incluido,122cv(90Kw),86 Co gr/km,5,Automática continua,Nuevo,Todo Terreno,"155,5 cm","439,5 cm","179,5 cm",358 l,170 km/h,5,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"11,0 s"
TOYOTA C-HR,424,60,40.000,Híbrido,BLANCO,Incluido,Incluido,Incluido,122cv(90Kw),86 Co gr/km,5,Automática continua,Nuevo,Todo Terreno,"155,5 cm","439,5 cm","179,5 cm",358 l,170 km/h,5,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"11,0 s"
TOYOTA C-HR,397,60,30.000,Híbrido,BLANCO,Incluido,Incluido,Incluido,122cv(90Kw),86 Co gr/km,5,Automática continua,Nuevo,Todo Terreno,"155,5 cm","439,5 cm","179,5 cm",358 l,170 km/h,5,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"11,0 s"
TOYOTA C-HR,415,60,35.000,Híbrido,BLANCO,Incluido,Incluido,Incluido,122cv(90Kw),86 Co gr/km,5,Automática continua,Nuevo,Todo Terreno,"155,5 cm","439,5 cm","179,5 cm",358 l,170 km/h,5,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"11,0 s"
TOYOTA C-HR,514,36,50.000,Híbrido,BLANCO,Incluido,Incluido,Incluido,122cv(90Kw),86 Co gr/km,5,Automática continua,Nuevo,Todo Terreno,"155,5 cm","439,5 cm","179,5 cm",358 l,170 km/h,5,"3,8 l","3,4 l","4,0 l",1.485 kg,43 l,"11,0 s"
